fragility_id,description,unit_qty,unit,name,name_short,group,author,is_official_p58,system_id,subsystem_id,service_location,structural_system,structural_system_alt,structural_series_id
B1033.4326e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4327a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 25ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4327b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 25ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4327c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 25ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4327d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 25ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4327e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 25ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4328a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4328b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4328c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4328d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4328e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 30ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 30ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4329a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4329b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4329c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4329d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4329e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 35ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 35ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4330a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4330b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4330c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4330d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4330e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 40ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 40ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4331a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-30-to-90, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4331b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-120-to-180, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4331c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-210-to-270, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4331d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-300-to-360, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4331e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 45ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Fuses at Both Ends, Size YLBC8-390-to-420, Brace Exposed, Story Height = 30ft, Bay Width = 45ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4401a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4401b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4401c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4401d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4401e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4402a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4402b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4402c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4402d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4402e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 20ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 10ft, Bay Width = 20ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4403a,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 12ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-30-to-90, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4403b,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 12ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-120-to-180, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4403c,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 12ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-210-to-270, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4403d,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 12ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-300-to-360, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
B1033.4403e,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 12ft, Bay Width = 15ft. Costing is on a per bay basis.",1,bay,"Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.","Simpson Strong-Tie Yield-Link Brace Connection (YLBC), Chevron Braces (costing for two), Single Fuse, Size YLBC8-390-to-420, Brace Exposed, Story Height = 12ft, Bay Width = 15ft.",structural,HBRG,False,1,0,NA,5,0,1
